638.88855	863
639.39941	863
639.91034	862
640.4212	865
640.93213	863
641.44299	863
641.95392	861
642.46484	866
642.97571	865
643.48663	862
643.99756	862
644.50848	862
645.01941	860
645.53027	860
646.0412	865
646.55212	862
647.06305	862
647.57397	864
648.0849	865
648.59583	863
649.10675	862
649.61768	862
650.12866	865
650.63959	860
651.15051	862
651.66144	860
652.17236	863
652.68335	861
653.19427	861
653.7052	859
654.21619	862
654.72711	862
655.23804	861
655.74902	860
656.25995	859
656.77094	862
657.28186	860
657.79285	863
658.30383	858
658.81476	861
659.32574	856
659.83667	859
660.34766	860
660.85864	860
661.36963	862
661.88055	859
662.39154	858
662.90253	858
663.41351	860
663.9245	858
664.43549	859
664.94647	859
665.45746	860
665.96844	862
666.47943	860
666.99042	858
667.5014	859
668.01239	858
668.52338	859
669.03436	856
669.54535	858
670.05634	856
670.56732	859
671.07837	856
671.58936	856
672.10034	856
672.61139	859
673.12238	856
673.63336	859
674.14441	858
674.6554	857
675.16638	858
675.67743	856
676.18842	856
676.69946	859
677.21045	856
677.7215	859
678.23248	854
678.74353	855
679.25452	855
679.76556	854
680.27655	856
680.7876	858
681.29865	857
681.80963	856
682.32068	856
682.83173	855
683.34277	854
683.85376	857
684.36481	857
684.87585	854
685.3869	856
685.89795	855
686.40894	854
686.91998	856
687.43103	854
687.94208	855
688.45313	854
688.96417	856
689.47522	855
689.98627	856
690.49731	855
691.00836	855
691.51941	854
692.03046	855
692.5415	852
693.05255	852
693.5636	855
694.07465	851
694.58569	856
695.09674	852
695.60785	857
696.1189	853
696.62994	852
697.14099	852
697.65204	854
698.16315	852
698.67419	852
699.18524	852
699.69629	855
700.2074	855
700.71844	853
701.22949	852
701.74054	852
702.25165	852
702.7627	850
703.2738	853
703.78485	852
704.2959	854
704.80701	851
705.31805	851
705.82916	855
706.34021	854
706.85126	854
707.36237	852
707.87341	857
708.38452	851
708.89557	854
709.40668	853
709.91772	851
710.42883	852
710.93988	851
711.45099	851
711.9621	851
712.47314	854
712.98425	853
713.4953	851
714.00641	850
714.51752	849
715.02856	852
715.53967	850
716.05072	852
